gene_name,TCGA-LIHC(Asian)(158)
ISG20L2,0.012658228
NTRK1,0.012658228
PEAR1,0.012658228
ARHGEF11,0.012658228
ETV3,0.012658228
SREBF2,0.012658228
GPATCH2,0.012658228
GRM2,0.012658228
CACNA1D,0.012658228
RBM15B,0.012658228
ACOX2,0.012658228
XPNPEP3,0.012658228
TXN2,0.012658228
CSNK1E,0.012658228
CACNA2D2,0.012658228
VPRBP,0.012658228
ITIH4,0.012658228
ATG3,0.012658228
OR5K2,0.012658228
TMPRSS6,0.012658228
RASSF1,0.012658228
MST1R,0.012658228
TMEM115,0.012658228
MAGI1,0.012658228
H1F0,0.012658228
LRTM1,0.012658228
LMOD3,0.012658228
EOGT,0.012658228
BTLA,0.012658228
SENP7,0.012658228
ITIH3,0.012658228
CARD10,0.012658228
IMPG2,0.012658228
TAB1,0.012658228
DENND6A,0.012658228
FBXO7,0.012658228
SSTR3,0.012658228
SPICE1,0.012658228
FOXP1,0.012658228
OR5H6,0.012658228
FAM227A,0.012658228
CISH,0.012658228
PLA2G6,0.012658228
KCNJ4,0.012658228
MORC1,0.012658228
ENTHD1,0.012658228
HYAL3,0.012658228
NISCH,0.012658228
LRIG1,0.012658228
CDHR4,0.012658228
CD200R1L,0.012658228
GPR62,0.012658228
TEF,0.012658228
ARHGEF3,0.012658228
MAFF,0.012658228
PROK2,0.012658228
ZBED2,0.012658228
RASD2,0.012658228
CDR2L,0.006329114
PAPSS2,0.006329114
SLC16A5,0.006329114
NUTM2D,0.006329114
ARMC7,0.006329114
GLUD1,0.006329114
RNF157,0.006329114
RP11-96C23.10,0.006329114
ARHGEF26,0.006329114
TBATA,0.006329114
GGA3,0.006329114
LRRC52,0.006329114
MMRN2,0.006329114
MRPS7,0.006329114
CCSER2,0.006329114
RGR,0.006329114
EIF1AY,0.006329114
ADIRF,0.006329114
MGST3,0.006329114
LIPF,0.006329114
SLC25A19,0.006329114
POGK,0.006329114
NLGN4Y,0.006329114
CD300LF,0.006329114
KIF20B,0.006329114
SLC9A3R1,0.006329114
TNRC6C,0.006329114
SLC16A12,0.006329114
9-Sep,0.006329114
C3orf79,0.006329114
FCER1G,0.006329114
CHMP2B,0.006329114
TMCO1,0.006329114
IFIT2,0.006329114
FAS,0.006329114
ACTA2,0.006329114
ANKRD22,0.006329114
KDM5D,0.006329114
USH1G,0.006329114
LIPN,0.006329114
DHX36,0.006329114
UNC5B,0.006329114
SRSF2,0.006329114
DUSP13,0.006329114
ANXA7,0.006329114
GALK1,0.006329114
ZMIZ1,0.006329114
HSD17B7,0.006329114
SLC2A11,0.006329114
TRIM47,0.006329114
TRIM65,0.006329114
ZNF503,0.006329114
COMTD1,0.006329114
ADK,0.006329114
SLC29A3,0.006329114
CDK3,0.006329114
SH2D1B,0.006329114
CAMK2G,0.006329114
NDST2,0.006329114
ZACN,0.006329114
DDR2,0.006329114
SEC24C,0.006329114
UAP1,0.006329114
SYNPO2L,0.006329114
UBE2O,0.006329114
ITGB4,0.006329114
DERL3,0.006329114
ATF6,0.006329114
GHITM,0.006329114
SH2D4B,0.006329114
RPS4Y2,0.006329114
FCGR2B,0.006329114
NOL12,0.006329114
C10orf54,0.006329114
MMP11,0.006329114
FCRLA,0.006329114
CASKIN2,0.006329114
JMJD6,0.006329114
TSEN54,0.006329114
SMIM5,0.006329114
ST6GALNAC1,0.006329114
DNAJB12,0.006329114
OIT3,0.006329114
SMIM6,0.006329114
PRCD,0.006329114
ANKRD1,0.006329114
SMARCB1,0.006329114
SFTPA2,0.006329114
NIT1,0.006329114
HECTD2,0.006329114
TAF5,0.006329114
AC104389.2,0.006329114
CNNM2,0.006329114
OR10J3,0.006329114
WBP1L,0.006329114
OR10J5,0.006329114
CRP,0.006329114
MILR1,0.006329114
POLG2,0.006329114
DDX5,0.006329114
SMURF2,0.006329114
NFKB2,0.006329114
GBF1,0.006329114
PLEKHM1P,0.006329114
ELOVL3,0.006329114
PPRC1,0.006329114
HPS6,0.006329114
C10orf76,0.006329114
KCNIP2,0.006329114
RNU7-115P,0.006329114
VSIG8,0.006329114
AMZ2P1,0.006329114
DPCD,0.006329114
IGSF9,0.006329114
LBX1,0.006329114
GNA13,0.006329114
PCGF6,0.006329114
CD79B,0.006329114
RGS9,0.006329114
IFI16,0.006329114
VWA2,0.006329114
CD1D,0.006329114
ADRB1,0.006329114
NHLRC2,0.006329114
PLEKHS1,0.006329114
NRAP,0.006329114
HABP2,0.006329114
TCF7L2,0.006329114
CCDC47,0.006329114
DDX42,0.006329114
GPAM,0.006329114
ADRA2A,0.006329114
SHOC2,0.006329114
OR10T2,0.006329114
PSMC5,0.006329114
RBM20,0.006329114
OR10K2,0.006329114
DUSP5,0.006329114
OR10K1,0.006329114
ADD3,0.006329114
XPNPEP1,0.006329114
OR10R2,0.006329114
OR10X1,0.006329114
P2RY14,0.006329114
OR6K2,0.006329114
TLX1NB,0.006329114
P2RY12,0.006329114
PPP1R3C,0.006329114
C10orf12,0.006329114
PIK3AP1,0.006329114
SOX9,0.006329114
SH3BP1,0.006329114
SSTR2,0.006329114
COG1,0.006329114
F11R,0.006329114
ENTPD1,0.006329114
TCTN3,0.006329114
SORBS1,0.006329114
CYP2C9,0.006329114
HELLS,0.006329114
TBC1D12,0.006329114
PIPSL,0.006329114
LGI1,0.006329114
TTYH2,0.006329114
DNAI2,0.006329114
RBP4,0.006329114
PFDN2,0.006329114
SUPV3L1,0.006329114
GPRC5C,0.006329114
EXOC6,0.006329114
CD300A,0.006329114
B4GALT3,0.006329114
CD300C,0.006329114
ADAMTS4,0.006329114
SUCNR1,0.006329114
SLAMF7,0.006329114
CEP112,0.006329114
KCNJ16,0.006329114
APOH,0.006329114
PRKCA,0.006329114
DHFRL1,0.006329114
AADACL2,0.006329114
SCD,0.006329114
PKD2L1,0.006329114
BLOC1S2,0.006329114
CWF19L1,0.006329114
IGSF8,0.006329114
CPN1,0.006329114
DNMBP,0.006329114
ENTPD7,0.006329114
KPNA2,0.006329114
NKX2-3,0.006329114
CNNM1,0.006329114
HPS1,0.006329114
PEX19,0.006329114
CRTAC1,0.006329114
NHLH1,0.006329114
SLC16A6,0.006329114
AVPI1,0.006329114
CD84,0.006329114
ZDHHC16,0.006329114
MAP2K6,0.006329114
RRP12,0.006329114
HKDC1,0.006329114
EGR2,0.006329114
CHCHD10,0.006329114
WAC,0.006329114
NSUN6,0.006329114
IER5,0.006329114
TMEM236,0.006329114
STAM,0.006329114
CTAG2,0.006329114
ZNF648,0.006329114
C1QL3,0.006329114
ITGA8,0.006329114
FAM171A1,0.006329114
NMT2,0.006329114
TMEM200C,0.006329114
DCLRE1C,0.006329114
NPL,0.006329114
MIR1265,0.006329114
SHCBP1L,0.006329114
PRPF18,0.006329114
NDUFV2,0.006329114
NMNAT2,0.006329114
IL12A-AS1,0.006329114
CCDC3,0.006329114
PPP4R1,0.006329114
VAPA,0.006329114
PROSER2,0.006329114
PIEZO2,0.006329114
CELF2,0.006329114
ACBD6,0.006329114
CASC10,0.006329114
SKIDA1,0.006329114
APBB1IP,0.006329114
COLEC12,0.006329114
MKX,0.006329114
RAB18,0.006329114
PTCHD3,0.006329114
CETN1,0.006329114
CLUL1,0.006329114
MASTL,0.006329114
ANGPTL1,0.006329114
ENOSF1,0.006329114
LINC00202-2,0.006329114
ADCYAP1,0.006329114
RARRES1,0.006329114
MLLT10,0.006329114
PRTFDC1,0.006329114
ARHGAP21,0.006329114
F8,0.006329114
NDC80,0.006329114
KB-1572G7.2,0.006329114
PTF1A,0.006329114
ARMC3,0.006329114
TOR1AIP2,0.006329114
SPAG6,0.006329114
BMI1,0.006329114
COMMD3-BMI1,0.006329114
GATA3,0.006329114
RGL1,0.006329114
ATP5C1,0.006329114
SLC34A3,0.006329114
TUBB8,0.006329114
PTGS2,0.006329114
ZNF519,0.006329114
EHMT1,0.006329114
CXADRP3,0.006329114
TKTL1,0.006329114
EXD3,0.006329114
RGS2,0.006329114
NELFB,0.006329114
GREB1L,0.006329114
ESCO1,0.006329114
MECP2,0.006329114
LARP4B,0.006329114
IRAK1,0.006329114
TMEM187,0.006329114
TMEM203,0.006329114
HCFC1,0.006329114
SSNA1,0.006329114
B3GALNT1,0.006329114
NAA10,0.006329114
DPP7,0.006329114
MAN1B1,0.006329114
RBBP8,0.006329114
ENTPD2,0.006329114
DIP2C,0.006329114
GTPBP4,0.006329114
APOBEC4,0.006329114
TUBAL3,0.006329114
ITIH2,0.006329114
COLGALT2,0.006329114
IL12A,0.006329114
IFT80,0.006329114
IL2RA,0.006329114
IL15RA,0.006329114
FBXO18,0.006329114
GDI2,0.006329114
TRMT1L,0.006329114
ASB13,0.006329114
NET1,0.006329114
CIDEA,0.006329114
FAM210A,0.006329114
AKR1C4,0.006329114
SMC4,0.006329114
AKR1C1,0.006329114
TRIM59,0.006329114
PITRM1,0.006329114
CEP76,0.006329114
PTPN2,0.006329114
TPR,0.006329114
SEH1L,0.006329114
KPNA4,0.006329114
ZDHHC8P1,0.006329114
THOC1,0.006329114
METRNL,0.006329114
DDX21,0.006329114
LYZL1,0.006329114
NME7,0.006329114
CBX2,0.006329114
SLC19A2,0.006329114
LINC00886,0.006329114
TBC1D16,0.006329114
SGMS1,0.006329114
CCDC40,0.006329114
ASAH2,0.006329114
PARGP1,0.006329114
TIMM23,0.006329114
NCOA4,0.006329114
EIF4A3,0.006329114
LEKR1,0.006329114
SELL,0.006329114
C10orf53,0.006329114
SCYL3,0.006329114
CHAT,0.006329114
SLC26A11,0.006329114
KIFAP3,0.006329114
GORAB,0.006329114
CCNL1,0.006329114
LRRC18,0.006329114
ARHGAP22,0.006329114
FMO6P,0.006329114
CHMP6,0.006329114
IPMK,0.006329114
CISD1,0.006329114
TFAM,0.006329114
MPC2,0.006329114
STOX1,0.006329114
SOCS3,0.006329114
UTY,0.006329114
DNA2,0.006329114
DDX3Y,0.006329114
PBLD,0.006329114
USP9Y,0.006329114
MYPN,0.006329114
SSR3,0.006329114
LRRTM3,0.006329114
LGALS3BP,0.006329114
DCAF7,0.006329114
BICC1,0.006329114
ADO,0.006329114
DCAF6,0.006329114
RTKN2,0.006329114
ARID5B,0.006329114
C10orf107,0.006329114
SFT2D2,0.006329114
TBX19,0.006329114
RBFOX3,0.006329114
XCL2,0.006329114
XCL1,0.006329114
ATP1B1,0.006329114
PTX3,0.006329114
AATK,0.006329114
TBL1Y,0.006329114
UTS2R,0.006329114
ZNF37BP,0.006329114
SERPINC1,0.006329114
DUS1L,0.006329114
RP11-313J2.1,0.006329114
RC3H1,0.006329114
CCDC57,0.006329114
HSD17B7P2,0.006329114
CSNK1D,0.006329114
CD7,0.006329114
SECTM1,0.006329114
CACYBP,0.006329114
FZD8,0.006329114
BMS1,0.006329114
RAB39B,0.006329114
OGFOD3,0.006329114
CREM,0.006329114
LXN,0.006329114
C17orf62,0.006329114
CCDC7,0.006329114
BRCC3,0.006329114
FOXK2,0.006329114
TEX35,0.006329114
RAB40B,0.006329114
ZNF750,0.006329114
DCXR,0.006329114
RAC3,0.006329114
RBP3,0.006329114
ARL16,0.006329114
ZNF488,0.006329114
C17orf89,0.006329114
SLC38A10,0.006329114
CTGLF11P,0.006329114
FSCN2,0.006329114
FAM35DP,0.006329114
C17orf70,0.006329114
ANXA8L1,0.006329114
DNM3,0.006329114
SYT15,0.006329114
PIGC,0.006329114
HGS,0.006329114
RASGEF1A,0.006329114
AGAP4,0.006329114
RGL4,0.006329114
ZFAND4,0.006329114
ALOX5,0.006329114
ARHGDIA,0.006329114
TNFSF4,0.006329114
RASSF4,0.006329114
TMEM72,0.006329114
RPS4Y1,0.006329114
ASPSCR1,0.006329114
HNRNPF,0.006329114
TACO1,0.006329114
SLC30A9,0.006329114
AC140725.4,0.006329114
METTL15,0.006329114
BCO1,0.006329114
CYTH4,0.006329114
POGZ,0.006329114
LDLRAD3,0.006329114
CPOX,0.006329114
SNX27,0.006329114
PAMR1,0.006329114
TMEM106A,0.006329114
CELF3,0.006329114
PDHX,0.006329114
EHF,0.006329114
ELF5,0.006329114
CAT,0.006329114
RIIAD1,0.006329114
FBXO3,0.006329114
B4GAT1,0.006329114
CSTF3,0.006329114
CD300LG,0.006329114
MPP2,0.006329114
PRRG4,0.006329114
B3GALT5-AS1,0.006329114
RCN1,0.006329114
TMEM101,0.006329114
MPPED2,0.006329114
FSHB,0.006329114
TFDP2,0.006329114
PSMD4,0.006329114
API5,0.006329114
DGKZ,0.006329114
ACP2,0.006329114
DDB2,0.006329114
PRUNE,0.006329114
CNTD1,0.006329114
F2,0.006329114
ARHGAP1,0.006329114
BECN1,0.006329114
PSME3,0.006329114
MLLT11,0.006329114
AOC2,0.006329114
MDK,0.006329114
CREB3L1,0.006329114
PIP5K1A,0.006329114
GABPB2,0.006329114
AOC4P,0.006329114
MAPK8IP1,0.006329114
SLC35C1,0.006329114
BRDTP1,0.006329114
PRDM11,0.006329114
CD82,0.006329114
RUNDC1,0.006329114
RPL27,0.006329114
ALKBH3,0.006329114
BET1P1,0.006329114
KCNA4,0.006329114
S100A10,0.006329114
CLRN1,0.006329114
HDAC5,0.006329114
CCDC103,0.006329114
GFAP,0.006329114
TPH1,0.006329114
ABCC8,0.006329114
ACBD4,0.006329114
LCE1B,0.006329114
AL589843.1,0.006329114
LCE6A,0.006329114
C11orf58,0.006329114
SOX6,0.006329114
SMCP,0.006329114
SPATA32,0.006329114
MAP3K14,0.006329114
ARHGAP27,0.006329114
SPRR4,0.006329114
PSMA1,0.006329114
COPB1,0.006329114
SPRR1B,0.006329114
RP11-707O23.5,0.006329114
ARNTL,0.006329114
SPRR2D,0.006329114
PARVA,0.006329114
SPRR2A,0.006329114
SPRR2B,0.006329114
USP47,0.006329114
LCE1F,0.006329114
GJC1,0.006329114
SAA2-SAA4,0.006329114
HTATIP2,0.006329114
ASB16,0.006329114
TCHHL1,0.006329114
ARMT1,0.006329114
CLDND1,0.006329114
ANO3,0.006329114
PLS1,0.006329114
UBTF,0.006329114
CRNN,0.006329114
FANCF,0.006329114
SLC17A6,0.006329114
LCE3D,0.006329114
CSRP3,0.006329114
SAA1,0.006329114
ZDHHC13,0.006329114
MRGPRX1,0.006329114
LCE2B,0.006329114
TMEM86A,0.006329114
SPTY2D1,0.006329114
LCE4A,0.006329114
TSG101,0.006329114
LDHAL6A,0.006329114
U2SURP,0.006329114
GTF2H1,0.006329114
HPS5,0.006329114
WNK4,0.006329114
MYBPC3,0.006329114
SLC39A13,0.006329114
RAMP2,0.006329114
OR5B17,0.006329114
OR10W1,0.006329114
OR1S1,0.006329114
CD81-AS1,0.006329114
HPS4,0.006329114
OR9I1,0.006329114
NBPF15,0.006329114
OR9Q1,0.006329114
NMNAT3,0.006329114
C11orf31,0.006329114
HIST2H3PS2,0.006329114
CCDC184,0.006329114
CLP1,0.006329114
PPIAL4C,0.006329114
FCGR1A,0.006329114
KRT35,0.006329114
KRT36,0.006329114
HIST2H2BF,0.006329114
SLC43A1,0.006329114
CCDC183,0.006329114
FILIP1L,0.006329114
KRT16,0.006329114
SF3B4,0.006329114
APLNR,0.006329114
MTMR11,0.006329114
CEBPZOS,0.006329114
OR5B12,0.006329114
OR5B21,0.006329114
TCN1,0.006329114
CCDC86,0.006329114
MS4A10,0.006329114
KRTAP1-3,0.006329114
MS4A12,0.006329114
FOXL2,0.006329114
NBPF11,0.006329114
CEP295NL,0.006329114
TOMM70A,0.006329114
MS4A6A,0.006329114
MS4A2,0.006329114
NBPF13P,0.006329114
MRPS22,0.006329114
GJA8,0.006329114
NIT2,0.006329114
OSBP,0.006329114
KRTAP4-2,0.006329114
OR4D6,0.006329114
FAM111A,0.006329114
FAM111B,0.006329114
GLYATL1,0.006329114
GLYATL1P2,0.006329114
KRTAP9-4,0.006329114
SRRD,0.006329114
KRTAP9-9,0.006329114
GAST,0.006329114
OTUD7B,0.006329114
HAP1,0.006329114
OR4A47,0.006329114
OR4A15,0.006329114
CTSS,0.006329114
TRIM48,0.006329114
CTSK,0.006329114
OR4A5,0.006329114
RP11-347H15.5,0.006329114
OR4C12,0.006329114
RP11-707M1.1,0.006329114
SETDB1,0.006329114
FOLH1,0.006329114
PTRF,0.006329114
MLX,0.006329114
NKIRAS2,0.006329114
OR4C4P,0.006329114
OR4X1,0.006329114
TUBG2,0.006329114
PTPRJ,0.006329114
NUP160,0.006329114
FNBP4,0.006329114
CCR10,0.006329114
ANXA9,0.006329114
PTPMT1,0.006329114
CELF1,0.006329114
RAPSN,0.006329114
OR4P4,0.006329114
OR4C6,0.006329114
OR5M1,0.006329114
OR5J2,0.006329114
OR5M10,0.006329114
OR5M11,0.006329114
OR5M3,0.006329114
OR5M9,0.006329114
VPS45,0.006329114
OR8U1,0.006329114
OR8K1,0.006329114
CA14,0.006329114
KLHL10,0.006329114
OR5T3,0.006329114
IL2RB,0.006329114
C1orf54,0.006329114
ENSA,0.006329114
MRPS21,0.006329114
PRPF3,0.006329114
OR8I2,0.006329114
ACLY,0.006329114
OR5F1,0.006329114
TTC25,0.006329114
CNP,0.006329114
OR5W2,0.006329114
OR5L2,0.006329114
OR5D18,0.006329114
RASA2,0.006329114
SPPL2C,0.006329114
GALNT18,0.006329114
EIF4G2,0.006329114
ADAM15,0.006329114
ADGRD1,0.006329114
GGT1,0.006329114
MSI2,0.006329114
FDPS,0.006329114
ODF3,0.006329114
RP11-304M2.3,0.006329114
VEZF1,0.006329114
MSTO1,0.006329114
CDC42EP1,0.006329114
YY1AP1,0.006329114
OR4D1,0.006329114
EPX,0.006329114
FUOM,0.006329114
PRAP1,0.006329114
KIAA0907,0.006329114
TUBGCP2,0.006329114
VENTX,0.006329114
SUPT4H1,0.006329114
SSR2,0.006329114
NKX6-2,0.006329114
INPP5A,0.006329114
UBQLN4,0.006329114
PWWP2B,0.006329114
LRRC27,0.006329114
LMNA,0.006329114
IFITM3,0.006329114
B4GALNT4,0.006329114
SCAMP3,0.006329114
TSPAN4,0.006329114
LUC7L3,0.006329114
KRTAP5-4,0.006329114
KRTAP5-3,0.006329114
WFIKKN2,0.006329114
TOB1,0.006329114
DUSP8,0.006329114
EFNA1,0.006329114
OR5AC2,0.006329114
CPB1,0.006329114
CPA3,0.006329114
AP2A2,0.006329114
MBTD1,0.006329114
SIGIRR,0.006329114
CD151,0.006329114
SLC25A22,0.006329114
PDDC1,0.006329114
MTX1,0.006329114
EPS8L2,0.006329114
COX11,0.006329114
STXBP4,0.006329114
HLF,0.006329114
TMEM100,0.006329114
POM121L10P,0.006329114
GBA,0.006329114
C17orf47,0.006329114
TEX14,0.006329114
GLRX3,0.006329114
CACUL1,0.006329114
PPAPDC1A,0.006329114
RP11-651P23.5,0.006329114
CRYBG3,0.006329114
INPP5F,0.006329114
BAG3,0.006329114
TIAL1,0.006329114
RGS10,0.006329114
NACA2,0.006329114
PRDX3,0.006329114
CRABP2,0.006329114
ARL6,0.006329114
NPDC1,0.006329114
GGT5,0.006329114
FAM204A,0.006329114
PRCC,0.006329114
TBC1D3P2,0.006329114
PDZD8,0.006329114
SLC18A2,0.006329114
KCNK18,0.006329114
METTL2A,0.006329114
MTHFD2P1,0.006329114
SELT,0.006329114
C10orf82,0.006329114
PNLIPRP2,0.006329114
HAPLN2,0.006329114
TBX4,0.006329114
EBF3,0.006329114
TMEM79,0.006329114
RAD51C,0.006329114
PPM1E,0.006329114
CLRN3,0.006329114
TRIM37,0.006329114
NPS,0.006329114
SLC25A44,0.006329114
ADAM12,0.006329114
DHX32,0.006329114
COMMD2,0.006329114
TEX36,0.006329114
SMG8,0.006329114
ZRANB1,0.006329114
BCAS3,0.006329114
MINA,0.006329114
CPXM2,0.006329114
TUBD1,0.006329114
PSTK,0.006329114
HEATR6,0.006329114
RHBG,0.006329114
POM121L9P,0.006329114
C17orf64,0.006329114
MEF2D,0.006329114
APPBP2,0.006329114
PLEKHA1,0.006329114
OR5H1,0.006329114
ZIC1,0.006329114
MRVI1,0.006329114
ADGRF3,0.006329114
OR10A2,0.006329114
AGAP7P,0.006329114
OR6A2,0.006329114
AGAP10P,0.006329114
AF254983.1,0.006329114
MRPL10,0.006329114
ELFN2,0.006329114
LRRC46,0.006329114
TAF10,0.006329114
RRP8,0.006329114
TIMM10B,0.006329114
ARFIP2,0.006329114
HPX,0.006329114
GATAD2B,0.006329114
SMPD1,0.006329114
CREB3L4,0.006329114
OR5K4,0.006329114
FAM160A2,0.006329114
C11orf42,0.006329114
PNPO,0.006329114
OR56B4,0.006329114
OR56A4,0.006329114
OR52L1,0.006329114
RPS27,0.006329114
OR52E8,0.006329114
OR2D2,0.006329114
AKR1C8P,0.006329114
ZNF214,0.006329114
C11orf16,0.006329114
SPRR2C,0.006329114
SPRR2G,0.006329114
ADM,0.006329114
LOR,0.006329114
PGLYRP3,0.006329114
WEE1,0.006329114
ZNF143,0.006329114
S100A9,0.006329114
SCUBE2,0.006329114
NSF,0.006329114
WNT9B,0.006329114
AKIP1,0.006329114
S100A3,0.006329114
ST5,0.006329114
LMO1,0.006329114
TUB,0.006329114
S100A7A,0.006329114
MYL4,0.006329114
ITGB3,0.006329114
CYB5R2,0.006329114
PPFIBP2,0.006329114
OLFML1,0.006329114
NPEPPS,0.006329114
KPNB1,0.006329114
SNX11,0.006329114
HOXB2,0.006329114
OR52N4,0.006329114
PMVK,0.006329114
NGFR,0.006329114
TRIM21,0.006329114
OR52B4,0.006329114
CHRNB2,0.006329114
SLC35B1,0.006329114
KAT7,0.006329114
CHRNA10,0.006329114
DLX4,0.006329114
ITGA3,0.006329114
PDK2,0.006329114
SAMD14,0.006329114
TMEM92,0.006329114
OR51D1,0.006329114
SLC22A18,0.006329114
EME1,0.006329114
ACSF2,0.006329114
TRPM5,0.006329114
TSSC4,0.006329114
PYGO2,0.006329114
TH,0.006329114
INS,0.006329114
IGF2,0.006329114
ADGRG1,0.006329114
TNNI2,0.006329114
ZNF652,0.006329114
UBE2Q1,0.006329114
TRIM22,0.006329114
OR51B4,0.006329114
HOXB3,0.006329114
TRIM6-TRIM34,0.006329114
TRIM6,0.006329114
OR52B6,0.006329114
HOXB4,0.006329114
UBQLNL,0.006329114
OR51I2,0.006329114
OR5H2,0.006329114
HOXB7,0.006329114
HOXB8,0.006329114
HOXB9,0.006329114
HBE1,0.006329114
OR51E2,0.006329114
HBG2,0.006329114
ADGRG5,0.006329114
AQP10,0.006329114
OR52A1,0.006329114
PLSCR4,0.006329114
OR52E2,0.006329114
TMEM211,0.006329114
TDRD10,0.006329114
OR51A7,0.006329114
OR51S1,0.006329114
OR52R1,0.006329114
INTS2,0.006329114
LCN15,0.006329114
FUT7,0.006329114
ATP11B,0.006329114
DNMT1,0.006329114
OR2W3,0.006329114
OR2T8,0.006329114
S1PR2,0.006329114
ZHX2,0.006329114
HAS2,0.006329114
SNTB1,0.006329114
MTBP,0.006329114
COL14A1,0.006329114
DEPTOR,0.006329114
TAF2,0.006329114
ENPP2,0.006329114
ZNF280A,0.006329114
COLEC10,0.006329114
TNFRSF11B,0.006329114
OR2AK2,0.006329114
MED30,0.006329114
SLC30A8,0.006329114
AARD,0.006329114
RAD21,0.006329114
UTP23,0.006329114
YEATS2,0.006329114
OR2L3,0.006329114
FAM19A4,0.006329114
OR2M5,0.006329114
FBXO32,0.006329114
OR6F1,0.006329114
TRMT12,0.006329114
ZNF496,0.006329114
ZNF695,0.006329114
KCNK9,0.006329114
ZNF669,0.006329114
C1orf229,0.006329114
KHDRBS3,0.006329114
ZNF561,0.006329114
ST3GAL1,0.006329114
WISP1,0.006329114
SMIM10,0.006329114
PHF20L1,0.006329114
LRRC6,0.006329114
EFR3A,0.006329114
NDUFB9,0.006329114
LAMP3,0.006329114
ASAP1,0.006329114
FAM49B,0.006329114
FBXL12,0.006329114
PIN1,0.006329114
GCSAML,0.006329114
RDH8,0.006329114
NSMCE2,0.006329114
KIAA0196,0.006329114
OR2G3,0.006329114
OR13G1,0.006329114
OR2M2,0.006329114
OR2T33,0.006329114
OR2M7,0.006329114
CDH17,0.006329114
TSPYL5,0.006329114
CPQ,0.006329114
PTDSS1,0.006329114
IGLV5-37,0.006329114
ACP1,0.006329114
TSPAN16,0.006329114
TP53INP1,0.006329114
FAM150B,0.006329114
TMEM205,0.006329114
TSSC1,0.006329114
GPC3,0.006329114
TRAPPC12-AS1,0.006329114
POP1,0.006329114
GPC4,0.006329114
EIF2B5,0.006329114
COLEC11,0.006329114
ALLC,0.006329114
ELAVL3,0.006329114
USP26,0.006329114
LRRC69,0.006329114
TMEM55A,0.006329114
NECAB1,0.006329114
ECSIT,0.006329114
RSAD2,0.006329114
HRSP12,0.006329114
YIPF2,0.006329114
FAM19A1,0.006329114
KLF10,0.006329114
CDC37,0.006329114
MIR450A2,0.006329114
OR2T2,0.006329114
HTR3C,0.006329114
DCSTAMP,0.006329114
PDE4A,0.006329114
RP11-771F20.1,0.006329114
S1PR5,0.006329114
OR2T34,0.006329114
FZD6,0.006329114
AZIN1,0.006329114
ODF1,0.006329114
OSR2,0.006329114
GRHL2,0.006329114
OR2T27,0.006329114
ZNF706,0.006329114
YWHAZ,0.006329114
PABPC1,0.006329114
SNX31,0.006329114
DNM2,0.006329114
OR14I1,0.006329114
TMED1,0.006329114
RGS22,0.006329114
SH3BP5L,0.006329114
DCUN1D1,0.006329114
SLC45A4,0.006329114
NBN,0.006329114
PTP4A3,0.006329114
VGLL1,0.006329114
ERMP1,0.006329114
MLK4,0.006329114
CD274,0.006329114
RLN2,0.006329114
PCP2,0.006329114
AK3,0.006329114
PPAPDC2,0.006329114
GLIS3,0.006329114
FCER2,0.006329114
MAP7D3,0.006329114
MRPL47,0.006329114
CD209,0.006329114
MMGT1,0.006329114
CLEC4GP1,0.006329114
RBM34,0.006329114
TBCE,0.006329114
CBWD1,0.006329114
FOXD4,0.006329114
LRRC8E,0.006329114
GNG4,0.006329114
MAP2K7,0.006329114
NID1,0.006329114
ERO1LB,0.006329114
LGALS8,0.006329114
MLANA,0.006329114
RANBP6,0.006329114
PNPLA6,0.006329114
MBD3L5,0.006329114
TRIP10,0.006329114
IFNA7,0.006329114
SH2D3A,0.006329114
ZNF639,0.006329114
IFNW1,0.006329114
IFNB1,0.006329114
PGBD5,0.006329114
AGT,0.006329114
RPS6,0.006329114
MFN1,0.006329114
PLIN2,0.006329114
TRIM67,0.006329114
GLDC,0.006329114
RBMX,0.006329114
EXOC8,0.006329114
MBD3L2,0.006329114
CD40LG,0.006329114
ZNF557,0.006329114
INSR,0.006329114
TSNAX,0.006329114
LURAP1L,0.006329114
PTPRD,0.006329114
ARHGEF18,0.006329114
KDM4C,0.006329114
COMMD5,0.006329114
HEATR1,0.006329114
USP13,0.006329114
C8orf31,0.006329114
TIGD5,0.006329114
EEF1D,0.006329114
MBD3L1,0.006329114
FAM127B,0.006329114
MAFA,0.006329114
RHPN1,0.006329114
ZNF696,0.006329114
SMYD3,0.006329114
ZFP41,0.006329114
OR1M1,0.006329114
LY6H,0.006329114
LY6E,0.006329114
COX20,0.006329114
TFB2M,0.006329114
GML,0.006329114
LYNX1,0.006329114
OR7G3,0.006329114
ZNF317,0.006329114
THEM6,0.006329114
OR7D2,0.006329114
OR7D4,0.006329114
OR7E24,0.006329114
ARC,0.006329114
TSNARE1,0.006329114
TSTA3,0.006329114
FAM83H,0.006329114
TIMM44,0.006329114
KANK3,0.006329114
ZNF251,0.006329114
GGTLC2,0.006329114
LRRC14,0.006329114
DDX26B,0.006329114
CCL25,0.006329114
PPP1R16A,0.006329114
GREM2,0.006329114
CERS4,0.006329114
ZNF449,0.006329114
SLC39A4,0.006329114
FBXL6,0.006329114
ZNF75D,0.006329114
PUF60,0.006329114
ARL6IP5,0.006329114
HSF1,0.006329114
MAF1,0.006329114
GPAA1,0.006329114
EXOSC4,0.006329114
